C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.5930285589,0.665183645,0.7511995687,0.8829720266,0.5894991539,0.2760283309,0.935756073,0.5126993621,0.4480624968,0.6909016524
0.2064792921,0.2851229786,0.1760377449,0.6028969472,0.9602937463,0.0631020228,0.7708165208,0.73866677,0.7814235517,0.6931735365
0.7470789818,0.8117988038,0.0557176015,0.1427546624,0.9525690566,0.6372684468,0.975269355,0.3628577204,0.3640179432,0.5499873897
0.9016046734,0.2008286939,0.2721483899,0.4474238719,0.4728063343,0.2012608426,0.9049169885,0.5854576261,0.5858273624,0.0666573896
0.0459183307,0.7643141837,0.8800934249,0.2722958537,0.3810883277,0.228631092,1.0608419314,0.3265003756,0.7518341799,0.4309686653
0.3595749383,0.7420497561,0.3872766032,0.8072600833,0.1191099771,0.4929790937,0.7226432096,0.6688083764,0.8443943831,0.1706055188
0.6576698964,0.9338271754,0.987787756,0.103403928,0.7622918315,0.3786679423,0.8858249038,0.2554149609,0.2785695931,0.5290065192
0.7453834434,0.9647719172,0.5718154545,0.8792625198,0.2382984392,0.901228303,0.5944598405,0.0598613567,0.2820987343,0.4641799513
0.8661593334,0.7976553808,0.1615105395,0.9075150153,0.741792844,0.5801956094,0.9249717472,0.7281503525,0.448755994,0.6761299543
0.6641449992,0.8975360923,0.6199222089,0.3983945456,0.1051560617,0.5258208028,0.9980567711,0.5237071467,0.590687295,0.7640827842
0.0958772241,0.1560773022,0.4466967016,0.6029820743,0.2848149817,0.6461490871,0.8511045177,0.5462462166,0.6511650209,0.6950798702
0.3325848516,0.8389452578,0.2042961033,0.8501694457,0.8613796112,0.9199816414,0.5132919236,0.8835496062,0.0667601391,0.1897473981
0.8112650389,0.8063406905,0.8402429234,0.5632331896,0.4269998772,0.887694014,0.6616650331,0.0056055483,0.2585378835,0.2068887589
0.666411149,0.5179640255,0.4743620174,0.0932449239,0.1349148334,0.6948253749,0.9569215698,0.2338753542,0.9913555886,0.0331432236
0.8387925435,0.1530870985,0.5496174821,0.3214649065,0.0700050555,0.2771000779,0.8770783452,0.6083501113,0.1807306287,0.002321917
0.4504562856,0.1467276172,0.0433974232,0.8420038512,0.9936701671,0.9814808592,0.5685839948,0.6354918688,0.4553495377,0.5383980111
0.3619887916,0.4502782481,0.8793756027,0.4823112202,0.6112072576,0.4615231628,0.8383720791,0.2983508296,0.3566304314,0.0457907694
0.7742846395,0.2694212627,0.8545355998,0.832525786,0.2593144209,0.5333646367,0.841243787,0.4968660187,0.6033846875,0.9380328987
0.9783566339,0.1643608327,0.9171975421,0.7136151551,0.415412887,0.4915430159,0.7628516693,0.5311054592,0.9719600452,0.8212672329
0.7306655616,0.0557897505,0.1187076774,0.0559959963,0.7384693559,0.1209040113,0.7373378021,0.0853037948,0.4637816558,0.1410257592
0.3854792011,0.3705604493,0.0298580785,0.8030062984,0.8631803246,0.1468162519,0.8920935783,0.714226473,0.1628089491,0.7689015599
0.7545016959,0.7268422246,0.5635483209,0.7938529205,0.5938194053,0.2074252132,0.5203502274,0.8082016404,0.8336154348,0.8642991923
0.4747818729,0.0432644361,0.6716967709,0.1910545244,0.4969388214,0.285412968,0.8512161861,0.7326012607,0.0781366147,0.9174187692
0.707712391,0.0718055266,0.8408150104,0.3220047127,0.3110475993,0.2106454286,0.9222810141,0.7395341618,0.9181548619,0.7328305381
0.489133509,0.6174797323,0.7254781728,0.9175540715,0.7624249602,0.0463176278,0.5207483704,0.3720218322,0.1639380143,0.8630115896
0.9390495375,0.2234519356,0.5963076252,0.7010408406,0.6567650234,0.4150604348,0.7738393426,0.6612107457,0.294075984,0.5117840294
0.9691690735,0.7119965386,0.9999227927,0.5878448283,0.9670625062,0.4073224958,0.6820582681,0.7121039421,0.6482204392,0.0555560898
0.6303466458,0.7233110574,0.411600693,0.5599378662,0.7585521276,0.4754469214,0.7912694763,0.8548491015,0.1288091011,0.5723772403
0.1379329257,0.4874426581,0.2021943343,0.3454767476,0.3849128744,0.2823863035,0.7911710988,0.7246029911,0.4660157381,0.9558700463
0.1113722606,0.4143218306,0.3477180132,0.8773512911,0.264817522,0.5627711531,1.0794047223,0.3694168814,0.6872295575,0.4052496928
0.2098414646,0.7257901298,0.6804083191,0.2550679068,0.293983203,0.3508491644,0.6114887175,0.9033863913,0.2995678576,0.2548586696
0.8290026609,0.3471658309,0.9394132445,0.5228587991,0.2064751306,0.3762088463,0.7518671205,0.2472452212,0.8754429439,0.2826569498
0.5543334874,0.4646136228,0.1245719438,0.2996257766,0.0783777907,0.2912000597,0.6608179678,0.2995673963,0.3184479109,0.6813187213
0.9031978479,0.9444495854,0.2528227405,0.4367659454,0.1346388075,0.2570538531,0.8890683573,0.5989117907,0.6840590567,0.4137525264
0.2838325018,0.3926651993,0.748689292,0.9902455908,0.1355244101,0.2680163066,0.5716514812,0.6374939417,0.4011286079,0.3575943983
0.8182351259,0.4162970287,0.59240574,0.3882153496,0.7519544299,0.4734737786,1.0337968261,0.7508380105,0.81513649,0.3435502579
0.3973252076,0.3469086491,0.9171078645,0.4989447945,0.0461337922,0.9439906453,0.8175659406,0.5578958423,0.6826040753,0.5320177742
0.6744289241,0.4096251581,0.9543818878,0.9848961124,0.1962792496,0.8339252515,0.7293179957,0.363185691,0.8135740611,0.2020131815
0.2131281968,0.1694652001,0.7802060093,0.1490417314,0.4684143723,0.0895197185,1.0769385702,0.5526243111,0.7966922904,0.3680690231
0.4703686045,0.1648843194,0.7180452657,0.1317922354,0.433746744,0.2692701856,0.9928277517,0.2354357455,0.6214161239,0.3293518443
0.2260608152,0.0509985682,0.9445169155,0.9391651464,0.2632500629,0.9981483723,0.6511864878,0.9157980608,0.0270591637,0.2995249376
0.2713912964,0.8774483535,0.9537277189,0.209930832,0.6365175386,0.9900520783,0.7405344512,0.9291751735,0.4692389509,0.9794140968
0.3746792992,0.8605757794,0.10726463,0.7095412151,0.0265617337,0.4233864056,0.9419929438,0.399150033,0.1237318979,0.9687271045
0.5350496026,0.3608692788,0.2327802336,0.5184017651,0.6745338663,0.5699494609,0.8668015334,0.6790230667,0.3900363775,0.2555219552
0.7934950004,0.0372701018,0.6625927223,0.2711225541,0.1600491879,0.9952919708,0.6277105452,0.1009250588,0.923525723,0.6048109796
0.7628362465,0.5962131194,0.8423398351,0.7840641746,0.8593119446,0.5761859144,0.6435298599,0.8108287129,0.7559859639,0.2608885689
0.6338617557,0.4826369179,0.6546595318,0.7635011499,0.8412037705,0.9961336063,1.0768036208,0.07941382,0.2906194776,0.7267409073
0.4991163303,0.951649804,0.7430776622,0.9739919225,0.2132925264,0.6128444537,1.27071583,0.9094425492,0.1059427249,0.0755893277
0.2867637658,0.7732326206,0.8700444127,0.1561102479,0.32527891,0.7439071956,0.7838715472,0.9213481148,0.6903336506,0.5818635461
0.2384436656,0.1609770005,0.634434757,0.067131518,0.8757227073,0.266922567,0.8770301553,0.7852790906,0.0508905039,0.6088477568
0.0429788151,0.5267248591,0.9779714482,0.894321837,0.321312003,0.4991299836,0.5435613749,0.9347779416,0.8634647388,0.7671187103
0.2821779521,0.9660470524,0.7975190869,0.5657646276,0.8237789578,0.0560234885,0.6879732694,0.2789767415,0.2559186555,0.4521371426
0.7335727189,0.1626465501,0.231750235,0.4686604591,0.2049396088,0.9509162058,0.8297870167,0.2141801779,0.2844152529,0.9928526093
0.0211751295,0.3289843125,0.4249650881,0.2067232653,0.1171101862,0.1303763039,0.6903994921,0.6567509447,0.831249673,0.4864254133
0.4495617684,0.748893185,0.5192203555,0.168086339,0.3643980548,0.70774284,0.7763654255,0.7465115289,0.0835547426,0.1073091559
0.545521956,0.4941082869,0.3893705797,0.8100613971,0.0497494358,0.943108302,0.5861146915,0.7161971217,0.9927092831,0.4150618872
0.92765222,0.4076900444,0.3151573051,0.4993725766,0.4026335534,0.3995468121,0.6528785748,0.2104429913,0.8781059687,0.9254004579
0.192677129,0.8807142451,0.5827761668,0.3628345238,0.3031092315,0.0871790526,1.0280052263,0.314620437,0.5357204145,0.4197024736
0.3836403926,0.5506274423,0.0564663227,0.0118690801,0.4458705043,0.651988363,0.8240632781,0.6524501264,0.9873487532,0.4234739775
0.4554443807,0.7860360388,0.330018491,0.0521875924,0.7783585716,0.9240709171,0.8235982697,0.3113603846,0.6089526425,0.4158024838
0.3913762339,0.3427678029,0.484096713,0.3738830895,0.7234338379,0.3101287415,0.8969666605,0.803758821,0.0736717357,0.7508200446
0.1600367217,0.4081758492,0.9552684936,0.9501468807,0.7898255498,0.8702856899,0.6362800637,0.4845835324,0.9673359628,0.6402070615
0.1488184384,0.4726811235,0.8171149226,0.0826152989,0.4993510896,0.4347852661,0.5388738954,0.1979641863,0.6332094513,0.7500464287
0.5868245498,0.5125105138,0.3958894474,0.718010265,0.7202472118,0.3381185779,1.0876880731,0.8347967098,0.4630392381,0.5879951669
0.0899309464,0.8811062839,0.1280717208,0.7487987113,0.5456541474,0.1659522725,0.7115175544,0.242673006,0.5063260572,0.2067552473
0.102542804,0.6786740423,0.1087669772,0.9873289113,0.7738943027,0.3753859615,0.8015546902,0.4556782338,0.0216348118,0.2588672207
0.1289033124,0.3189250342,0.7490990542,0.3402453809,0.6708663645,0.0175437127,0.958104589,0.0376242378,0.7525275379,0.5018880603
0.2787423616,0.01089853,0.2149495329,0.8240790903,0.7681522861,0.2462217796,0.721365145,0.3621487694,0.914058987,0.7330170772
0.8389580184,0.8490681452,0.8701157441,0.4713908064,0.453533355,0.3380815699,0.5375588423,0.5798896258,0.6656014756,0.3084773919
0.5287085979,0.2701220213,0.4578985007,0.870280085,0.8344878637,0.2262948305,0.7381676534,0.9809450485,0.3287997214,0.8087280725
0.9400032965,0.9512563119,0.9997716189,0.9302386094,0.7065893008,0.922705788,0.946017446,0.3830523057,0.2376242544,0.2523022178
0.4607738059,0.0860341948,0.1975566438,0.3892308889,0.1255944062,0.2915528232,0.0013360497,1.1106765658,0.9335326887,0.7556352995
0.9097347523,0.0629458753,0.4660871008,0.0136960327,0.6045972081,0.1350614103,0.0487194409,0.448574728,0.503659837,0.9041020618
0.6549727175,0.8604905936,0.2947555635,0.9816347166,0.0491579722,0.7802951237,0.1946947252,0.3298134126,0.2308668219,0.4302875454
0.6475632723,0.1987189554,0.2855438864,0.5257251498,0.2020342686,0.3583444714,0.5703129953,0.3960829027,0.0680468978,0.0020635092
0.2202205031,0.9986831396,0.3568578817,0.852195648,0.9678565183,0.688731806,0.5193699023,0.8457050134,0.8061224435,0.4953091152
0.066667525,0.3246967308,0.3809237065,0.1924463029,0.6650795043,0.7414351437,0.9062851958,0.6384011286,0.9763152316,0.9648630202
0.4522517792,0.1385805778,0.1618950058,0.9958311533,0.9428161048,0.3584511229,0.0789655902,0.4850087852,0.3708831133,0.5224664404
0.9804369871,0.0445796189,0.7543615308,0.7462842259,0.0418123609,0.2698156758,0.941863828,0.3151165192,0.9166236635,0.4492489228
0.8208283823,0.999021822,0.9488250494,0.343933121,0.4182153874,0.9580484385,0.3085202378,-0.1013820144,0.1372183101,0.9321318842
0.9543379387,0.50361214,0.2185205578,0.1330978825,0.6979075103,0.7803606759,0.5532793946,0.6107195161,0.3825769508,0.917543757
0.0762324366,0.3481566977,0.7355300239,0.5288274105,0.5584490047,0.6727739132,0.5074715306,0.8421339258,0.1333380078,0.879434459
0.4049804084,0.8050225175,0.0679048116,0.5995594466,0.1049265204,0.8155928553,0.6053335526,0.3810650996,0.3442717536,0.2197227664
0.2297168663,0.5710609747,0.3100193341,0.0360624698,0.0904031223,0.8487458949,0.2404596361,0.6726805578,0.9137755199,0.4676019307
0.0142753093,0.0693403142,0.6891466638,0.6890999363,0.2214942657,0.9894880293,0.5823650059,0.6332049585,0.0548590155,0.4839193892
0.2175971563,0.1005239319,0.1840533346,0.78014355,0.402297817,0.75998128,0.3358334368,0.5037399163,0.8903734136,0.0139371422
0.7666431243,0.19198133,0.3640312542,0.5634860316,0.5938471323,0.2544802458,0.4411289787,0.2968139534,0.5173170551,0.1212859596
0.4669214874,0.8244059835,0.2836638303,0.0816843383,0.4869958201,0.9170475655,0.3782620671,-0.1150909833,0.0928571445,0.6652564062
0.9107245048,0.0043348367,0.7471109186,0.4461256021,0.4277778541,0.1834116725,0.0985130779,0.1565099132,0.5201809787,0.4906422505
0.2270063726,0.4202181945,0.0167450494,0.144588394,0.8761065815,0.5476921991,0.6329656288,0.3981360934,0.6670967049,0.4424885363
0.6720858918,0.8243534033,0.5794798234,0.4882681412,0.0992002972,0.6653630355,0.5278056139,0.1817107977,0.8312304565,0.1202172219
0.772020124,0.807721285,0.8003052409,0.1427098565,0.215262457,0.9127073876,0.8573013449,0.4734353063,0.3011041678,0.5316556554
0.5267705768,0.3734329894,0.2419683918,0.2413513146,0.8568623076,0.0975010545,0.5010198589,0.4439627244,0.525730085,0.8802519565
0.2248040635,0.3590463318,0.2360215756,0.7790176323,0.1323662286,0.8505165649,0.4439402554,0.9537283848,0.7023356652,0.7144184053
0.7920970237,0.8319071867,0.3806606935,0.1944435274,0.2627150352,0.2138290429,0.363778734,0.6439420313,0.2600030323,0.9391404345
0.3139385002,0.6093886675,0.1199680673,0.919761801,0.679290919,0.5131254894,0.432433206,0.1631260435,0.3570330396,0.5201851515
0.53386295,0.7661158383,0.4468332477,0.5372749153,0.3507997281,0.494191177,0.9113377198,0.5103927505,0.8992823884,0.0306120823
0.32050754,0.3066371694,0.9789508117,0.5153074245,0.8414592418,0.8213919235,0.6470073753,0.0432750639,0.908346779,0.3984929329
0.7392054432,0.6617203618,0.989389026,0.7345844979,0.6550573003,0.6518463223,0.0129396168,0.5726775369,0.4164330051,0.5893104754
0.4670372898,0.2029101324,0.1005777198,0.272568695,0.4450775215,0.1518866309,0.2329955344,0.7856298141,0.3731491166,0.760634882
0.1010539781,0.4823300582,0.5934676007,0.4599177859,0.4541470649,0.9048098734,0.4359595765,0.1327721751,0.6189028687,0.7717205741
0.1707494063,0.8930425022,0.2164238796,0.3563898477,0.6128006143,0.1094181034,0.2280428234,0.9767112787,0.0592196006,0.5696207666
0.9207775073,0.6967986917,0.6626269708,0.515686953,0.5542502038,0.6350001858,0.6959362863,0.6947653847,0.5869046172,0.629096555
0.7517773088,0.7533939685,0.3974682821,0.074437633,0.6676479,0.642678916,0.2134499541,0.8924807559,0.8794347396,0.604430773
0.7057739562,0.5056031831,0.7479168785,0.1559823525,0.129125621,0.0606840576,0.3139477316,0.4522988116,0.846227669,0.6148162285
0.132660626,0.0283396938,0.0090368121,0.9884867288,0.8325792951,0.9451681582,0.132611004,0.04452788,0.9254144841,0.0656935748
0.242017976,0.9850014704,0.8050236236,0.5896513213,0.9636998709,0.7630815192,0.724854298,-0.1913336731,0.2122475016,0.8320427035
0.7697060501,0.8915025369,0.0700795632,0.0313044701,0.0679114209,0.5349028879,0.7650275963,1.3089170645,0.7505911706,0.6935563023
0.8097234917,0.7612854695,0.8458142339,0.7495130458,0.5096572437,0.2791799489,0.1403000499,0.3091655218,0.9637640406,0.6159316594
0.9542529752,0.8048530467,0.2806506945,0.9702166672,0.1074611041,0.1254291694,0.2239931741,0.6743428491,0.115817082,0.5434009297
0.9131779434,0.8461265626,0.6940201024,0.8108603499,0.5184175805,0.6023580566,0.8362595449,0.4287217399,0.9005218141,0.1207374001
0.8502022908,0.2825288341,0.6744874145,0.3140253308,0.9518326543,0.6538827544,0.9625304684,0.638772699,0.7164838343,0.41061667
0.371470996,0.8931033413,0.4730775436,0.5858355553,0.4312458502,0.8134970367,0.7791972375,0.6802479671,0.8490268773,0.9845184643
0.2841807228,0.6995239163,0.0637620338,0.5180391978,0.3366230756,0.4015545973,0.7749463364,0.4754844555,0.0888880377,0.1518972566
0.9014056668,0.3759842708,0.5795130971,0.2327103864,0.8938481469,0.3316486196,0.9160421179,1.0927741012,0.0780836117,0.0768255548
0.6703628225,0.6708082113,0.5542000954,0.0019862247,0.6756375005,0.076441897,0.9604792876,-0.0890918005,0.8885607856,0.7481621203
0.7816012363,0.8078107126,0.0255749533,0.6390253634,0.6426189824,0.4494492872,0.2852773652,0.327479352,0.7169630017,0.0174976006
0.2803302462,0.7571245283,0.695229706,0.0975396919,0.6737461618,0.0890849582,0.3516215625,0.5871262134,0.6509311236,0.4644882161
0.7600587968,0.8985160528,0.4835467893,0.0690547172,0.9537853891,0.0693600982,0.8292261166,0.2920977337,0.812041643,0.0728475525
0.8096089527,0.4634604615,0.7066923827,0.0167726936,0.7781535613,0.8717079001,0.1240871992,0.8706053649,0.0445841008,0.3473007181
0.8267689334,0.535576109,0.2104353976,0.9288835716,0.930238592,0.4381315369,0.1364346382,0.589559616,0.8669974781,0.1900641904
0.250008062,0.2094237915,0.4965685298,0.3513467694,0.286101185,0.8110215006,0.9099847672,0.2448202456,0.2721993036,0.1610429708
0.6669294766,0.2304903518,0.3702297838,0.7818683751,0.1521758091,0.384935317,0.5688877453,0.6497254934,0.1702248462,0.0881918273
0.0570368652,0.8324970152,0.2994389778,0.4365547649,0.7250173311,0.2973627815,0.5830786501,0.9301375402,0.3798351099,0.6987955705
0.7157687433,0.5328450463,0.4620329904,0.544374137,0.8682365218,0.1902826039,0.3482415652,-0.0283069477,0.5821692126,0.2668027987
0.5640667837,0.2910782461,0.0599337794,0.2470139344,0.869621118,0.1631129004,0.4182470346,0.6856420953,0.7205027283,0.8376273871
0.5077164417,0.2180348268,0.4820500501,0.3730460163,0.6381817282,0.9756995492,0.2205495574,0.1147122053,0.7240381636,0.5692988663
0.3022305728,0.2606162523,0.6367464838,0.825006932,0.8393640429,0.7831561181,0.0301607645,0.6100815775,0.0550237204,0.2742544731
0.033741223,0.4147689038,0.7372754896,0.4027036098,0.544024256,0.0263211473,0.5879447851,1.0935011863,0.245205329,0.1101455288
0.0531298857,0.8499344515,0.3790850912,0.711985412,0.3368602448,0.7467426079,0.3432257537,0.4550229746,0.8371783918,0.234892958
0.7522113755,0.3802404725,0.5459875443,0.7560959146,0.1046954564,0.9988823589,0.3018962609,-0.6464927784,0.4450911813,0.2733561849
0.0092020363,0.4335501059,0.1374738856,0.4829965182,0.5297480431,0.9563503267,0.7509945665,0.1272977534,0.1494532286,0.6606854932
0.7298917263,0.2458927465,0.3276781737,0.1867007822,0.4037731367,0.6754439027,0.2350865312,0.204721555,0.4600173993,0.4579320713
0.7161454883,0.7175939963,0.7140318994,0.4378059797,0.9589985043,0.4534801956,0.8942215096,-0.0615830681,0.7617263203,0.1230444697
0.6880491643,0.6522996716,0.2413007967,0.1625941375,0.6675666677,0.0886301555,0.882383338,0.5090143085,0.2982428742,0.8950752509
0.5983178214,0.3906128729,0.6737689712,0.3369386381,0.368425031,0.1678687388,0.0688017367,0.1311759912,0.5625616445,0.6086043952
0.8896075217,0.9406463163,0.7798067453,0.9978802476,0.312155542,0.1478406133,0.4461555265,0.8212067825,0.5969845324,0.3178072434
0.8498208032,0.7055058003,0.2587271197,0.982022895,0.5135574591,0.1050871899,0.0049102327,0.2864060029,0.5491127362,0.0587495895
0.3005046922,0.1591170227,0.7905902223,0.8986155963,0.9661249661,0.6591144473,0.5132867848,0.7970517751,0.291712836,0.4177431178
0.5425173134,0.8851435077,0.4422385231,0.5146290351,0.9217601702,0.463268901,0.6142821507,0.2157028158,0.9977813628,0.2720455964
0.0936156877,0.0292840678,0.7510238243,0.1385504623,0.027183181,0.0659932282,0.6722720968,0.5459806471,0.7165221136,0.7834181041
0.6420578591,0.5225148807,0.3930894518,0.7737678473,0.66625185,0.553744309,0.6519139128,0.4655348022,0.9176852759,0.2381413051
0.716701974,0.6700583308,0.7867174659,0.4079590733,0.235150596,0.6973794671,0.4059684922,1.0970254648,0.6091674245,0.5525928471
0.6218228426,0.9778206499,0.3915080603,0.5275307547,0.4894084069,0.7092649156,0.0903062511,0.5463984212,0.409729194,0.8182408329
0.6248325925,0.0302713717,0.644075622,0.0935536301,0.5536743753,0.5341919395,0.7517645386,0.2180414327,0.2678169095,0.0158496285
0.8633328799,0.8717103451,0.5437988927,0.1377953618,0.8984087706,0.1294932443,0.2581270234,0.0313930227,0.8158418838,0.7101044328
0.6687335217,0.8864792985,0.4003867071,0.5218355606,0.3142659133,0.8833622162,0.4846083997,0.4737373582,0.7191971205,0.3346384993
0.5740871579,0.9883697411,0.1139170714,0.377904818,0.070047151,0.6343742561,0.4908852948,1.4739350702,0.1990587694,0.0153949619
0.6478134675,0.9367159535,0.161906456,0.220700744,0.2578266336,0.1498138505,0.653594691,0.5982249563,0.3082426607,0.8534638165
0.5370306697,0.4775797988,0.4527240877,0.9917931184,0.7806439194,0.8853631769,0.6095404997,0.1766863343,0.6020386995,0.2853255522
0.8725712133,0.9959026746,0.9266704107,0.9787908941,0.4327907733,0.5395565276,0.9093815476,0.2124408023,0.0343594263,0.928471989
0.3301190491,0.0649693059,0.0241334674,0.8398384882,0.9388229066,0.8713660443,0.0552120049,0.6425524742,0.9988782816,0.3689016496
0.7562179361,0.8722947818,0.5031909663,0.8786926605,0.2005670507,0.8155744547,0.1829428361,0.314625737,0.2438527806,0.014284556
0.3730666948,0.8188915657,0.9575044284,0.4430694537,0.2889926033,0.4353785594,0.9262184971,0.5819292005,0.8954191459,0.5791255419
0.5682827524,0.9901885597,0.2234885194,0.7839846101,0.1364257566,0.6090824128,0.4170339815,-0.4123155704,0.7749687502,0.9641208638
0.127773497,0.7957043021,0.5937614682,0.6251392533,0.1953078359,0.6995395015,0.5901025772,0.2699093429,0.1124560573,0.869506132
0.9604662464,0.8012286907,0.779424668,0.722293413,0.8787976006,0.598876573,0.4768628537,0.096616834,0.2524798259,0.1372961715
0.3086992207,0.898389354,0.2257232982,0.1132612635,0.1614508637,0.3066209916,0.4712475595,0.7758389286,0.5732906708,0.7598820932
0.7219501187,0.089769501,0.9710267558,0.7435492284,0.9066966371,0.5884606603,0.3580386532,0.4328575094,0.1820731714,0.2709169948
0.0622876886,0.4827015231,0.3885548441,0.138226891,0.5206435552,0.0764624295,0.1779606838,0.335106868,0.5340075261,0.4413361967
0.2707673051,0.2872081253,0.3760160057,0.6767496202,0.4513485797,0.002544603,0.9157712271,0.3405350948,0.6183539636,0.9725010979
0.716254546,0.4672992489,0.7522735643,0.6534956478,0.00088967,0.6337453781,0.3558919958,0.6814408198,0.9668712641,0.7398896589
0.5508198183,0.2419986362,0.8383061437,0.5576052939,0.8649144557,0.1001817471,0.6229887699,0.556658911,0.1195657678,0.7064287948
0.0490898343,0.9271229214,0.6636376077,0.048569202,0.1686833344,0.721651603,0.7024228037,0.8539376097,0.0126768524,0.7333865977
0.5199589952,0.687775013,0.4026734117,0.6669258391,0.5703975727,0.6606468353,0.1556336598,0.119431398,0.1807856578,0.8743076464
0.7095583659,0.7408119207,0.3289301883,0.5774768289,0.9445633182,0.712825916,0.0048528986,0.1517564394,0.038173372,0.7417922834
0.10059706,0.0688851144,0.5815923671,0.1846089704,0.4494756895,0.5801973025,0.7456124239,0.593558241,0.4071356017,0.8878600372
0.7505026784,0.8319805128,0.3121724146,0.9648721116,0.9083261194,0.4687784181,0.0701332145,0.1209914278,0.804397311,0.9849561179
0.9661075138,0.8435177675,0.0824839223,0.5213522907,0.1393079813,0.6537720909,0.3460659805,0.246875162,0.9793405331,0.378796715
0.5091870941,0.7901176931,0.6258088657,0.2362595795,0.2409406818,0.4011353494,0.0824428889,0.4465546465,0.2085876798,0.4012649606
0.5774293435,0.827968584,0.8190606009,0.8000611869,0.1086471288,0.3767512017,0.3457694921,1.1012124263,0.9337715367,0.0249205541
0.7492094344,0.2197760463,0.0342068658,0.0821483164,0.2328691085,0.8383343199,0.4846364968,0.287844404,0.5971342042,0.3137006129
0.5165717865,0.2755375134,0.9144299226,0.5973581178,0.6742852428,0.3500412783,0.2411665369,0.86831494,0.9640673139,0.0526413352
0.0112226021,0.477235774,0.9863035529,0.4860092319,0.001345882,0.6004362323,0.5486521355,0.8306191459,0.5536751493,0.8254070307
0.0170070643,0.9198100269,0.7271070363,0.5642080718,0.8605507871,0.4095070765,0.7330174974,0.9207158067,0.7157899005,0.7260256491
0.1390446866,0.5832579373,0.6949659315,0.790952448,0.6570874993,0.7992925238,0.6371638855,0.0688830342,0.5920852912,0.92437943
0.1232454682,0.139995151,0.7106933349,0.5806899901,0.4599451754,0.9212983878,0.8327496785,1.2381390647,0.3317222454,0.989930705
0.5450148532,0.0107933357,0.5302603152,0.3588371716,0.7269028907,0.093590699,0.913495754,0.4797288586,0.2788703009,0.316351206
0.6593421626,0.2265535798,0.1859263117,0.586214486,0.0378839458,0.4217167042,0.929810552,0.1193432788,0.5838647022,0.6037822174
0.7476183361,0.84012651,0.9756490768,0.8874856604,0.3338841633,0.9861542196,0.2191293434,0.5472799619,0.8767329448,0.4170368201
0.0129480285,0.7051510849,0.1579476548,0.6014920111,0.357833513,0.4583397784,0.3397505496,0.4011989759,0.6475665781,0.302876473
0.7129505594,0.2080210597,0.2685721647,0.2316037781,0.2731130105,0.9406306493,0.6037782057,0.7455049589,1.5086837901,0.4461117391
0.200761197,0.111452859,0.2411477564,0.4930169909,0.9934206335,0.5360822681,0.0367643912,0.2739248022,0.6625009333,0.7419372779
0.2724920637,0.884711664,0.437916419,0.5354814547,0.3434866262,0.0704933262,0.7952680362,0.3844784698,0.6973872994,0.9566082829
0.6902043153,0.3987974761,0.790649887,0.2554341473,0.5688090979,0.4834502997,0.6383192778,0.5066815472,0.1905057798,0.2663050315
0.4720967449,0.3944391979,0.0244258548,0.6317323263,0.6309913238,0.7238286837,0.0387257622,0.6000845008,1.0670666125,0.8233327099
0.8706232163,0.4095297286,0.3662929784,0.7354792672,0.9587287353,0.5410156246,0.419619068,0.6836769157,0.3360240693,0.8187480779
0.783219105,0.7487709129,0.0135880783,0.9965856299,0.6828947429,0.9643998663,0.6532125535,0.7419551159,0.2702167159,0.8146078762
0.0667612407,0.4001294619,0.1648519377,0.4379356864,0.8497667902,0.4461752756,0.0051241852,0.6958654981,-0.1715937295,0.2972897138
0.20647184,0.8886342312,0.5082447719,0.8709663227,0.9012486273,0.7559328333,0.7040733872,0.0371739935,1.2339666794,0.4553751251
0.2272926148,0.0320064644,0.5906080314,0.921624073,0.359495766,0.3461875783,0.3400688231,0.9921055486,-0.0698940697,0.0866338099
0.7784341712,0.884438401,0.4837075127,0.6444454047,0.2609981825,0.741327155,0.6274865954,0.389277146,0.6744173985,0.8054534725
0.4030964692,0.2874835187,0.5119942759,0.4237181756,0.2338593937,0.1981236767,0.2380784821,0.0858867914,0.6812425356,0.4764739541
0.7401911464,0.1693714447,0.4176137658,0.287466065,0.0756010139,0.4006020894,0.5510025513,0.649688332,0.4513751557,0.7826599045
0.5821303979,0.766715891,0.1696191202,0.9822974689,0.1255073904,0.8412405571,0.2087725849,0.3193223132,-0.6876806501,0.3532070135
0.6375148417,0.6874272927,0.0618315337,0.178683408,0.7105430867,0.3058107521,0.993243304,0.4663932949,-0.0022855291,0.0774971682
0.6938539558,0.2092013886,0.6127506374,0.881035215,0.9871057067,0.3336451276,0.7174282801,0.6878034785,-0.0439243797,0.1377085799
0.3654307732,0.7938525919,0.2802343776,0.5170641711,0.425066323,0.3053871083,0.7253184091,0.2690529417,0.3086916067,0.2914920667
0.2439224727,0.1827665595,0.1490589968,0.3226270116,0.6172382016,0.5710260535,0.8879617676,0.4921768441,0.1854240752,0.9708384371
0.4767708156,0.1982368527,0.4382603545,0.9210853812,0.0887864319,0.5129049621,0.2924139064,0.56802889,0.7008370736,0.2449770576
0.816608639,0.8852835929,0.2671344755,0.0644729265,0.7573441854,0.5071748521,0.5351062477,0.2873461453,1.0980036471,0.1835197926
0.0789867203,0.5536592504,0.4589715554,0.5274880629,0.1275645321,0.6579409325,0.5625593444,0.6958958616,0.1528050756,0.1423443256
